STATION,NAME,DATE,TAVG,TMAX,TMIN
TX000038987,"GYSHGY, TX",4/9/1923,,58,40
TX000038987,"GYSHGY, TX",4/10/1923,,58,42
TX000038987,"GYSHGY, TX",4/11/1923,,54,40
TX000038987,"GYSHGY, TX",4/12/1923,,66,42
TX000038987,"GYSHGY, TX",4/13/1923,,79,38
TX000038987,"GYSHGY, TX",4/14/1923,,83,44
TX000038987,"GYSHGY, TX",4/15/1923,,64,34
TX000038987,"GYSHGY, TX",4/16/1923,,50,33
TX000038987,"GYSHGY, TX",4/17/1923,,47,35
TX000038987,"GYSHGY, TX",4/18/1923,,51,38
TX000038987,"GYSHGY, TX",4/19/1923,,67,33
TX000038987,"GYSHGY, TX",4/20/1923,,81,38
TX000038987,"GYSHGY, TX",4/21/1923,,85,48
TX000038987,"GYSHGY, TX",4/22/1923,,75,52
TX000038987,"GYSHGY, TX",4/23/1923,,64,55
TX000038987,"GYSHGY, TX",4/24/1923,,67,54
TX000038987,"GYSHGY, TX",4/25/1923,,67,53
TX000038987,"GYSHGY, TX",4/26/1923,,74,44
TX000038987,"GYSHGY, TX",4/27/1923,,68,48
TX000038987,"GYSHGY, TX",4/28/1923,,73,53
TX000038987,"GYSHGY, TX",4/29/1923,,63,46
TX000038987,"GYSHGY, TX",4/30/1923,,62,37
TX000038987,"GYSHGY, TX",5/1/1923,,66,35
TX000038987,"GYSHGY, TX",5/2/1923,,72,36
TX000038987,"GYSHGY, TX",5/3/1923,,74,40
TX000038987,"GYSHGY, TX",5/4/1923,,77,40
TX000038987,"GYSHGY, TX",5/5/1923,,81,42
TX000038987,"GYSHGY, TX",5/6/1923,,93,45
TX000038987,"GYSHGY, TX",5/7/1923,,76,54
TX000038987,"GYSHGY, TX",5/8/1923,,69,53
TX000038987,"GYSHGY, TX",5/9/1923,,80,49
TX000038987,"GYSHGY, TX",5/10/1923,,81,57
TX000038987,"GYSHGY, TX",5/11/1923,,79,58
TX000038987,"GYSHGY, TX",5/12/1923,,80,49
TX000038987,"GYSHGY, TX",5/13/1923,,80,41
TX000038987,"GYSHGY, TX",5/14/1923,,84,41
TX000038987,"GYSHGY, TX",5/15/1923,,87,43
TX000038987,"GYSHGY, TX",5/16/1923,,89,47
TX000038987,"GYSHGY, TX",5/17/1923,,90,54
TX000038987,"GYSHGY, TX",5/18/1923,,89,55
TX000038987,"GYSHGY, TX",5/19/1923,,88,53
TX000038987,"GYSHGY, TX",5/20/1923,,89,44
TX000038987,"GYSHGY, TX",5/21/1923,,86,43
TX000038987,"GYSHGY, TX",5/22/1923,,83,48
TX000038987,"GYSHGY, TX",5/23/1923,,86,45
TX000038987,"GYSHGY, TX",5/24/1923,,87,47
TX000038987,"GYSHGY, TX",5/25/1923,,86,49
TX000038987,"GYSHGY, TX",5/26/1923,,89,49
TX000038987,"GYSHGY, TX",5/27/1923,,91,49
TX000038987,"GYSHGY, TX",5/28/1923,,90,50
TX000038987,"GYSHGY, TX",5/29/1923,,83,55
TX000038987,"GYSHGY, TX",5/30/1923,,83,56
TX000038987,"GYSHGY, TX",5/31/1923,,83,47
TX000038987,"GYSHGY, TX",6/27/1923,,97,57
TX000038987,"GYSHGY, TX",6/28/1923,,96,53
TX000038987,"GYSHGY, TX",6/29/1923,,93,
TX000038987,"GYSHGY, TX",6/30/1923,,94,63
TX000038987,"GYSHGY, TX",7/1/1923,,95,58
TX000038987,"GYSHGY, TX",7/2/1923,,97,56
TX000038987,"GYSHGY, TX",7/3/1923,,96,57
TX000038987,"GYSHGY, TX",7/4/1923,,98,55
TX000038987,"GYSHGY, TX",7/5/1923,,94,55
TX000038987,"GYSHGY, TX",7/6/1923,,95,54
TX000038987,"GYSHGY, TX",7/7/1923,,98,52
TX000038987,"GYSHGY, TX",7/8/1923,,96,50
TX000038987,"GYSHGY, TX",7/9/1923,,96,55
TX000038987,"GYSHGY, TX",7/10/1923,,98,53
TX000038987,"GYSHGY, TX",7/11/1923,,99,56
TX000038987,"GYSHGY, TX",7/12/1923,,98,57
TX000038987,"GYSHGY, TX",7/13/1923,,104,59
TX000038987,"GYSHGY, TX",7/14/1923,,106,60
TX000038987,"GYSHGY, TX",7/15/1923,,98,59
TX000038987,"GYSHGY, TX",7/16/1923,,93,56
TX000038987,"GYSHGY, TX",7/17/1923,,94,49
TX000038987,"GYSHGY, TX",7/18/1923,,100,53
TX000038987,"GYSHGY, TX",7/19/1923,,96,63
TX000038987,"GYSHGY, TX",7/20/1923,,98,59
TX000038987,"GYSHGY, TX",7/21/1923,,96,54
TX000038987,"GYSHGY, TX",7/22/1923,,98,56
TX000038987,"GYSHGY, TX",7/23/1923,,99,60
TX000038987,"GYSHGY, TX",7/24/1923,,100,
TX000038987,"GYSHGY, TX",7/25/1923,,100,56
TX000038987,"GYSHGY, TX",7/26/1923,,100,59
TX000038987,"GYSHGY, TX",7/27/1923,,98,58
TX000038987,"GYSHGY, TX",7/28/1923,,98,54
TX000038987,"GYSHGY, TX",7/29/1923,,99,61
TX000038987,"GYSHGY, TX",7/30/1923,,100,57
TX000038987,"GYSHGY, TX",7/31/1923,,101,56
TX000038987,"GYSHGY, TX",8/1/1923,,101,70
TX000038987,"GYSHGY, TX",8/2/1923,,98,57
TX000038987,"GYSHGY, TX",8/3/1923,,99,55
TX000038987,"GYSHGY, TX",8/4/1923,,99,58
TX000038987,"GYSHGY, TX",8/5/1923,,99,56
TX000038987,"GYSHGY, TX",8/6/1923,,100,47
TX000038987,"GYSHGY, TX",8/7/1923,,98,53
TX000038987,"GYSHGY, TX",8/8/1923,,101,53
TX000038987,"GYSHGY, TX",8/9/1923,,101,57
TX000038987,"GYSHGY, TX",8/10/1923,,100,71
TX000038987,"GYSHGY, TX",8/11/1923,,99,66
TX000038987,"GYSHGY, TX",8/12/1923,,,
TX000038987,"GYSHGY, TX",8/13/1923,,100,62
TX000038987,"GYSHGY, TX",8/14/1923,,102,58
TX000038987,"GYSHGY, TX",8/15/1923,,102,58
TX000038987,"GYSHGY, TX",8/16/1923,,90,72
TX000038987,"GYSHGY, TX",8/17/1923,,,
TX000038987,"GYSHGY, TX",8/18/1923,,95,58
TX000038987,"GYSHGY, TX",8/19/1923,,95,59
TX000038987,"GYSHGY, TX",8/20/1923,,97,58
TX000038987,"GYSHGY, TX",8/21/1923,,99,59
TX000038987,"GYSHGY, TX",8/22/1923,,99,56
TX000038987,"GYSHGY, TX",8/23/1923,,,
TX000038987,"GYSHGY, TX",8/24/1923,,98,51
TX000038987,"GYSHGY, TX",8/25/1923,,89,71
TX000038987,"GYSHGY, TX",8/26/1923,,90,54
TX000038987,"GYSHGY, TX",8/27/1923,,91,51
TX000038987,"GYSHGY, TX",8/28/1923,,,
TX000038987,"GYSHGY, TX",8/29/1923,,93,52
TX000038987,"GYSHGY, TX",8/30/1923,,96,52
TX000038987,"GYSHGY, TX",8/31/1923,,73,
TX000038987,"GYSHGY, TX",9/1/1923,85,100,57
TX000038987,"GYSHGY, TX",9/2/1923,77,87,61
TX000038987,"GYSHGY, TX",9/3/1923,74,87,49
TX000038987,"GYSHGY, TX",9/4/1923,74,83,47
TX000038987,"GYSHGY, TX",9/5/1923,70,81,51
TX000038987,"GYSHGY, TX",9/6/1923,67,82,43
TX000038987,"GYSHGY, TX",9/7/1923,66,87,46
TX000038987,"GYSHGY, TX",9/8/1923,72,91,45
TX000038987,"GYSHGY, TX",9/9/1923,78,90,51
TX000038987,"GYSHGY, TX",9/10/1923,76,90,60
TX000038987,"GYSHGY, TX",9/11/1923,75,92,49
TX000038987,"GYSHGY, TX",9/12/1923,66,78,60
TX000038987,"GYSHGY, TX",9/13/1923,62,74,40
TX000038987,"GYSHGY, TX",9/14/1923,62,76,39
TX000038987,"GYSHGY, TX",9/15/1923,63,80,41
TX000038987,"GYSHGY, TX",9/16/1923,66,83,40
TX000038987,"GYSHGY, TX",9/17/1923,65,79,40
TX000038987,"GYSHGY, TX",9/18/1923,63,79,41
TX000038987,"GYSHGY, TX",9/19/1923,61,80,38
TX000038987,"GYSHGY, TX",9/20/1923,62,80,38
TX000038987,"GYSHGY, TX",9/21/1923,62,80,43
TX000038987,"GYSHGY, TX",9/22/1923,57,73,38
TX000038987,"GYSHGY, TX",9/23/1923,59,73,35
TX000038987,"GYSHGY, TX",9/24/1923,59,74,33
TX000038987,"GYSHGY, TX",9/25/1923,57,71,33
TX000038987,"GYSHGY, TX",9/26/1923,53,72,33
TX000038987,"GYSHGY, TX",9/27/1923,52,71,29
TX000038987,"GYSHGY, TX",9/28/1923,52,69,30
TX000038987,"GYSHGY, TX",9/29/1923,55,72,30
TX000038987,"GYSHGY, TX",9/30/1923,54,74,30
TX000038987,"GYSHGY, TX",10/1/1923,63,87,29
TX000038987,"GYSHGY, TX",10/2/1923,74,93,42
TX000038987,"GYSHGY, TX",10/3/1923,70,95,46
TX000038987,"GYSHGY, TX",10/4/1923,68,83,44
TX000038987,"GYSHGY, TX",10/5/1923,66,81,45
TX000038987,"GYSHGY, TX",10/6/1923,63,79,47
TX000038987,"GYSHGY, TX",10/7/1923,61,80,41
TX000038987,"GYSHGY, TX",10/8/1923,53,70,36
TX000038987,"GYSHGY, TX",10/9/1923,54,76,40
TX000038987,"GYSHGY, TX",10/10/1923,60,84,31
TX000038987,"GYSHGY, TX",10/11/1923,65,88,40
TX000038987,"GYSHGY, TX",10/12/1923,68,88,42
TX000038987,"GYSHGY, TX",10/13/1923,64,83,44
TX000038987,"GYSHGY, TX",10/14/1923,57,71,45
TX000038987,"GYSHGY, TX",10/15/1923,55,71,45
TX000038987,"GYSHGY, TX",10/16/1923,55,74,35
TX000038987,"GYSHGY, TX",10/17/1923,59,78,35
TX000038987,"GYSHGY, TX",10/18/1923,56,78,34
TX000038987,"GYSHGY, TX",10/19/1923,63,82,35
TX000038987,"GYSHGY, TX",10/20/1923,62,82,42
TX000038987,"GYSHGY, TX",10/21/1923,61,83,39
TX000038987,"GYSHGY, TX",10/22/1923,55,60,43
TX000038987,"GYSHGY, TX",10/23/1923,51,64,38
TX000038987,"GYSHGY, TX",10/24/1923,48,63,45
TX000038987,"GYSHGY, TX",10/25/1923,45,47,43
TX000038987,"GYSHGY, TX",10/26/1923,47,49,45
TX000038987,"GYSHGY, TX",10/27/1923,55,64,39
TX000038987,"GYSHGY, TX",10/28/1923,55,70,45
TX000038987,"GYSHGY, TX",10/29/1923,60,80,47
TX000038987,"GYSHGY, TX",10/30/1923,58,71,38
TX000038987,"GYSHGY, TX",10/31/1923,53,69,37
TX000038987,"GYSHGY, TX",11/1/1923,63,85,37
TX000038987,"GYSHGY, TX",11/2/1923,69,89,48
TX000038987,"GYSHGY, TX",11/3/1923,55,89,49
TX000038987,"GYSHGY, TX",11/4/1923,55,69,49
TX000038987,"GYSHGY, TX",11/5/1923,49,58,43
TX000038987,"GYSHGY, TX",11/6/1923,45,60,31
TX000038987,"GYSHGY, TX",11/7/1923,,,
TX000038987,"GYSHGY, TX",11/8/1923,,49,
TX000038987,"GYSHGY, TX",11/9/1923,39,51,30
TX000038987,"GYSHGY, TX",11/10/1923,37,54,24
TX000038987,"GYSHGY, TX",11/11/1923,38,53,23
TX000038987,"GYSHGY, TX",11/12/1923,39,61,25
TX000038987,"GYSHGY, TX",11/13/1923,43,72,24
TX000038987,"GYSHGY, TX",11/14/1923,41,65,23
TX000038987,"GYSHGY, TX",11/15/1923,41,58,27
TX000038987,"GYSHGY, TX",11/16/1923,38,56,24
TX000038987,"GYSHGY, TX",11/17/1923,36,53,24
TX000038987,"GYSHGY, TX",11/18/1923,40,53,31
TX000038987,"GYSHGY, TX",11/19/1923,35,54,24
TX000038987,"GYSHGY, TX",11/20/1923,35,55,21
TX000038987,"GYSHGY, TX",11/21/1923,36,56,22
TX000038987,"GYSHGY, TX",11/22/1923,36,55,21
TX000038987,"GYSHGY, TX",11/23/1923,36,55,24
TX000038987,"GYSHGY, TX",11/24/1923,35,54,20
TX000038987,"GYSHGY, TX",11/25/1923,35,59,20
TX000038987,"GYSHGY, TX",11/26/1923,35,56,20
TX000038987,"GYSHGY, TX",11/27/1923,36,62,18
TX000038987,"GYSHGY, TX",11/28/1923,38,65,18
TX000038987,"GYSHGY, TX",11/29/1923,52,67,28
TX000038987,"GYSHGY, TX",11/30/1923,51,70,36
TX000038987,"GYSHGY, TX",12/1/1923,35,40,32
TX000038987,"GYSHGY, TX",12/2/1923,31,40,19
TX000038987,"GYSHGY, TX",12/3/1923,41,65,19
TX000038987,"GYSHGY, TX",12/4/1923,38,50,27
TX000038987,"GYSHGY, TX",12/5/1923,29,37,21
TX000038987,"GYSHGY, TX",12/6/1923,19,24,17
TX000038987,"GYSHGY, TX",12/7/1923,18,24,8
TX000038987,"GYSHGY, TX",12/8/1923,17,27,1
TX000038987,"GYSHGY, TX",12/9/1923,17,32,6
TX000038987,"GYSHGY, TX",12/10/1923,17,31,5
TX000038987,"GYSHGY, TX",12/11/1923,17,32,6
TX000038987,"GYSHGY, TX",12/12/1923,19,37,4
TX000038987,"GYSHGY, TX",12/13/1923,23,39,6
TX000038987,"GYSHGY, TX",12/14/1923,26,36,12
TX000038987,"GYSHGY, TX",12/15/1923,36,50,29
TX000038987,"GYSHGY, TX",12/16/1923,38,62,20
TX000038987,"GYSHGY, TX",12/17/1923,49,69,26
TX000038987,"GYSHGY, TX",12/18/1923,51,59,47
TX000038987,"GYSHGY, TX",12/19/1923,50,65,33
TX000038987,"GYSHGY, TX",12/20/1923,42,51,39
TX000038987,"GYSHGY, TX",12/21/1923,45,62,37
TX000038987,"GYSHGY, TX",12/22/1923,44,61,29
TX000038987,"GYSHGY, TX",12/23/1923,44,64,25
TX000038987,"GYSHGY, TX",12/24/1923,55,67,33
TX000038987,"GYSHGY, TX",12/25/1923,41,58,34
TX000038987,"GYSHGY, TX",12/26/1923,41,67,22
TX000038987,"GYSHGY, TX",12/27/1923,43,69,23
TX000038987,"GYSHGY, TX",12/28/1923,,63,
TX000038987,"GYSHGY, TX",12/29/1923,49,70,25
TX000038987,"GYSHGY, TX",12/30/1923,44,65,27
TX000038987,"GYSHGY, TX",12/31/1923,40,63,23
TX000038987,"GYSHGY, TX",1/1/1924,43,66,25
TX000038987,"GYSHGY, TX",1/2/1924,36,55,22
TX000038987,"GYSHGY, TX",1/3/1924,34,55,20
TX000038987,"GYSHGY, TX",1/4/1924,40,66,18
TX000038987,"GYSHGY, TX",1/5/1924,37,55,23
TX000038987,"GYSHGY, TX",1/6/1924,39,44,27
TX000038987,"GYSHGY, TX",1/7/1924,39,49,36
TX000038987,"GYSHGY, TX",1/8/1924,40,62,21
TX000038987,"GYSHGY, TX",1/9/1924,44,51,32
TX000038987,"GYSHGY, TX",1/10/1924,41,54,31
TX000038987,"GYSHGY, TX",1/11/1924,39,45,36
TX000038987,"GYSHGY, TX",1/12/1924,26,38,24
TX000038987,"GYSHGY, TX",1/13/1924,27,33,21
TX000038987,"GYSHGY, TX",1/14/1924,30,37,22
TX000038987,"GYSHGY, TX",1/15/1924,35,37,33
TX000038987,"GYSHGY, TX",1/16/1924,28,34,26
TX000038987,"GYSHGY, TX",1/17/1924,24,35,16
TX000038987,"GYSHGY, TX",1/18/1924,26,40,19
TX000038987,"GYSHGY, TX",1/19/1924,29,37,20
TX000038987,"GYSHGY, TX",1/20/1924,27,40,19
TX000038987,"GYSHGY, TX",1/21/1924,33,50,18
TX000038987,"GYSHGY, TX",1/22/1924,45,53,30
TX000038987,"GYSHGY, TX",1/23/1924,46,61,33
TX000038987,"GYSHGY, TX",1/24/1924,51,68,35
TX000038987,"GYSHGY, TX",1/25/1924,53,63,48
TX000038987,"GYSHGY, TX",1/26/1924,47,65,31
TX000038987,"GYSHGY, TX",1/27/1924,50,67,34
TX000038987,"GYSHGY, TX",1/28/1924,60,69,47
TX000038987,"GYSHGY, TX",1/29/1924,56,75,38
TX000038987,"GYSHGY, TX",1/30/1924,51,59,46
TX000038987,"GYSHGY, TX",1/31/1924,41,47,40
TX000038987,"GYSHGY, TX",2/1/1924,37,42,32
TX000038987,"GYSHGY, TX",2/2/1924,36,47,29
TX000038987,"GYSHGY, TX",2/3/1924,40,48,31
TX000038987,"GYSHGY, TX",2/4/1924,46,56,39
TX000038987,"GYSHGY, TX",2/5/1924,44,60,32
TX000038987,"GYSHGY, TX",2/6/1924,45,63,31
TX000038987,"GYSHGY, TX",2/7/1924,32,41,29
TX000038987,"GYSHGY, TX",2/8/1924,26,35,20
TX000038987,"GYSHGY, TX",2/9/1924,33,49,17
TX000038987,"GYSHGY, TX",2/10/1924,42,58,27
TX000038987,"GYSHGY, TX",2/11/1924,46,64,35
TX000038987,"GYSHGY, TX",2/12/1924,37,45,35
TX000038987,"GYSHGY, TX",2/13/1924,35,47,31
TX000038987,"GYSHGY, TX",2/14/1924,39,63,24
TX000038987,"GYSHGY, TX",2/15/1924,48,63,34
TX000038987,"GYSHGY, TX",2/16/1924,45,63,36
TX000038987,"GYSHGY, TX",2/17/1924,49,68,34
TX000038987,"GYSHGY, TX",2/18/1924,43,52,34
TX000038987,"GYSHGY, TX",2/19/1924,33,43,31
TX000038987,"GYSHGY, TX",2/20/1924,27,33,19
TX000038987,"GYSHGY, TX",2/21/1924,30,41,14
TX000038987,"GYSHGY, TX",2/22/1924,38,55,35
TX000038987,"GYSHGY, TX",2/23/1924,39,42,36
TX000038987,"GYSHGY, TX",2/24/1924,38,42,36
TX000038987,"GYSHGY, TX",2/25/1924,45,60,29
TX000038987,"GYSHGY, TX",2/26/1924,57,70,48
TX000038987,"GYSHGY, TX",2/27/1924,50,61,42
TX000038987,"GYSHGY, TX",2/28/1924,41,48,37
TX000038987,"GYSHGY, TX",2/29/1924,36,42,31
TX000038987,"GYSHGY, TX",3/1/1924,35,53,28
TX000038987,"GYSHGY, TX",3/2/1924,56,69,33
TX000038987,"GYSHGY, TX",3/3/1924,56,72,44
TX000038987,"GYSHGY, TX",3/4/1924,44,55,43
TX000038987,"GYSHGY, TX",3/5/1924,40,44,36
TX000038987,"GYSHGY, TX",3/6/1924,39,41,37
TX000038987,"GYSHGY, TX",3/7/1924,40,43,37
TX000038987,"GYSHGY, TX",3/8/1924,42,50,36
TX000038987,"GYSHGY, TX",3/9/1924,39,44,36
TX000038987,"GYSHGY, TX",3/10/1924,44,46,40
TX000038987,"GYSHGY, TX",3/11/1924,51,67,41
TX000038987,"GYSHGY, TX",3/12/1924,40,44,36
TX000038987,"GYSHGY, TX",3/13/1924,47,60,41
TX000038987,"GYSHGY, TX",3/14/1924,49,67,33
TX000038987,"GYSHGY, TX",3/15/1924,57,75,36
TX000038987,"GYSHGY, TX",3/16/1924,57,76,41
TX000038987,"GYSHGY, TX",3/17/1924,60,79,41
TX000038987,"GYSHGY, TX",3/18/1924,58,80,45
TX000038987,"GYSHGY, TX",3/19/1924,64,85,45
TX000038987,"GYSHGY, TX",3/20/1924,53,62,44
TX000038987,"GYSHGY, TX",3/21/1924,56,73,41
TX000038987,"GYSHGY, TX",3/22/1924,63,84,46
TX000038987,"GYSHGY, TX",3/23/1924,43,61,38
TX000038987,"GYSHGY, TX",3/24/1924,41,48,36
TX000038987,"GYSHGY, TX",3/25/1924,46,60,34
TX000038987,"GYSHGY, TX",3/26/1924,50,67,34
TX000038987,"GYSHGY, TX",3/27/1924,54,71,37
TX000038987,"GYSHGY, TX",3/28/1924,57,73,37
TX000038987,"GYSHGY, TX",3/29/1924,56,68,45
TX000038987,"GYSHGY, TX",3/30/1924,54,69,45
TX000038987,"GYSHGY, TX",3/31/1924,49,55,46
TX000038987,"GYSHGY, TX",4/1/1924,56,62,49
TX000038987,"GYSHGY, TX",4/2/1924,53,59,50
TX000038987,"GYSHGY, TX",4/3/1924,48,53,46
TX000038987,"GYSHGY, TX",4/4/1924,60,71,40
TX000038987,"GYSHGY, TX",4/5/1924,53,60,50
TX000038987,"GYSHGY, TX",4/6/1924,63,82,42
TX000038987,"GYSHGY, TX",4/7/1924,71,86,58
TX000038987,"GYSHGY, TX",4/8/1924,56,64,51
TX000038987,"GYSHGY, TX",4/9/1924,52,59,46
TX000038987,"GYSHGY, TX",4/10/1924,42,47,41
TX000038987,"GYSHGY, TX",4/11/1924,53,65,42
TX000038987,"GYSHGY, TX",4/12/1924,56,62,42
TX000038987,"GYSHGY, TX",4/13/1924,57,65,47
TX000038987,"GYSHGY, TX",4/14/1924,65,76,53
TX000038987,"GYSHGY, TX",4/15/1924,62,75,49
TX000038987,"GYSHGY, TX",4/16/1924,62,84,51
TX000038987,"GYSHGY, TX",4/17/1924,63,72,49
TX000038987,"GYSHGY, TX",4/18/1924,60,70,54
TX000038987,"GYSHGY, TX",4/19/1924,56,64,49
TX000038987,"GYSHGY, TX",4/20/1924,51,60,47
TX000038987,"GYSHGY, TX",4/21/1924,58,71,51
TX000038987,"GYSHGY, TX",4/22/1924,56,65,52
TX000038987,"GYSHGY, TX",4/23/1924,49,57,44
TX000038987,"GYSHGY, TX",4/24/1924,57,73,38
TX000038987,"GYSHGY, TX",4/25/1924,61,78,42
TX000038987,"GYSHGY, TX",4/26/1924,58,66,51
TX000038987,"GYSHGY, TX",4/27/1924,,,
TX000038987,"GYSHGY, TX",4/28/1924,,71,
TX000038987,"GYSHGY, TX",4/29/1924,,,
TX000038987,"GYSHGY, TX",4/30/1924,,,
TX000038987,"GYSHGY, TX",5/1/1924,66,76,51
TX000038987,"GYSHGY, TX",5/2/1924,62,77,47
TX000038987,"GYSHGY, TX",5/3/1924,58,71,47
TX000038987,"GYSHGY, TX",5/4/1924,53,71,35
TX000038987,"GYSHGY, TX",5/5/1924,58,68,39
TX000038987,"GYSHGY, TX",5/6/1924,56,65,46
TX000038987,"GYSHGY, TX",5/7/1924,52,68,32
TX000038987,"GYSHGY, TX",5/8/1924,56,72,35
TX000038987,"GYSHGY, TX",5/9/1924,62,77,38
TX000038987,"GYSHGY, TX",5/10/1924,64,77,44
TX000038987,"GYSHGY, TX",5/11/1924,63,75,42
TX000038987,"GYSHGY, TX",5/12/1924,63,76,39
TX000038987,"GYSHGY, TX",5/13/1924,66,79,44
TX000038987,"GYSHGY, TX",5/14/1924,63,75,40
TX000038987,"GYSHGY, TX",5/15/1924,61,73,44
TX000038987,"GYSHGY, TX",5/16/1924,62,75,39
TX000038987,"GYSHGY, TX",5/17/1924,65,81,41
TX000038987,"GYSHGY, TX",5/18/1924,66,82,41
TX000038987,"GYSHGY, TX",5/19/1924,65,82,44
TX000038987,"GYSHGY, TX",5/20/1924,68,89,43
TX000038987,"GYSHGY, TX",5/21/1924,67,90,45
TX000038987,"GYSHGY, TX",5/22/1924,76,92,46
TX000038987,"GYSHGY, TX",5/23/1924,72,88,59
TX000038987,"GYSHGY, TX",5/24/1924,65,77,54
TX000038987,"GYSHGY, TX",5/25/1924,55,66,50
TX000038987,"GYSHGY, TX",5/26/1924,59,75,39
TX000038987,"GYSHGY, TX",5/27/1924,68,77,38
TX000038987,"GYSHGY, TX",5/28/1924,60,74,44
TX000038987,"GYSHGY, TX",5/29/1924,63,92,44
TX000038987,"GYSHGY, TX",5/30/1924,65,86,45
TX000038987,"GYSHGY, TX",5/31/1924,67,87,49
TX000038987,"GYSHGY, TX",6/1/1924,69,90,49
TX000038987,"GYSHGY, TX",6/2/1924,74,87,49
TX000038987,"GYSHGY, TX",6/3/1924,65,81,39
TX000038987,"GYSHGY, TX",6/4/1924,73,85,44
TX000038987,"GYSHGY, TX",6/5/1924,74,90,45
TX000038987,"GYSHGY, TX",6/6/1924,77,92,49
TX000038987,"GYSHGY, TX",6/7/1924,73,92,53
TX000038987,"GYSHGY, TX",6/8/1924,75,92,46
TX000038987,"GYSHGY, TX",6/9/1924,76,94,48
TX000038987,"GYSHGY, TX",6/10/1924,73,93,52
TX000038987,"GYSHGY, TX",6/11/1924,81,94,52
TX000038987,"GYSHGY, TX",6/12/1924,80,95,53
TX000038987,"GYSHGY, TX",6/13/1924,81,101,54
TX000038987,"GYSHGY, TX",6/14/1924,79,93,59
TX000038987,"GYSHGY, TX",6/15/1924,79,92,56
TX000038987,"GYSHGY, TX",6/16/1924,77,89,57
TX000038987,"GYSHGY, TX",6/17/1924,75,87,52
TX000038987,"GYSHGY, TX",6/18/1924,74,87,56
TX000038987,"GYSHGY, TX",6/19/1924,76,92,54
TX000038987,"GYSHGY, TX",6/20/1924,76,96,48
TX000038987,"GYSHGY, TX",6/21/1924,79,96,52
TX000038987,"GYSHGY, TX",6/22/1924,76,100,58
TX000038987,"GYSHGY, TX",6/23/1924,83,107,56
TX000038987,"GYSHGY, TX",6/24/1924,86,100,65
TX000038987,"GYSHGY, TX",6/25/1924,75,89,62
TX000038987,"GYSHGY, TX",6/26/1924,71,81,62
TX000038987,"GYSHGY, TX",6/27/1924,74,91,51
TX000038987,"GYSHGY, TX",6/28/1924,80,101,51
TX000038987,"GYSHGY, TX",6/29/1924,76,97,55
TX000038987,"GYSHGY, TX",6/30/1924,71,81,62
TX000038987,"GYSHGY, TX",7/1/1924,75,85,56
TX000038987,"GYSHGY, TX",7/2/1924,72,87,51
TX000038987,"GYSHGY, TX",7/3/1924,76,88,53
TX000038987,"GYSHGY, TX",7/4/1924,76,91,53
TX000038987,"GYSHGY, TX",7/5/1924,75,90,51
TX000038987,"GYSHGY, TX",7/6/1924,78,92,53
TX000038987,"GYSHGY, TX",7/7/1924,81,91,68
TX000038987,"GYSHGY, TX",7/8/1924,81,92,66
TX000038987,"GYSHGY, TX",7/9/1924,79,95,56
TX000038987,"GYSHGY, TX",7/10/1924,83,99,58
TX000038987,"GYSHGY, TX",7/11/1924,85,102,57
TX000038987,"GYSHGY, TX",7/12/1924,86,101,60
TX000038987,"GYSHGY, TX",7/13/1924,85,100,62
TX000038987,"GYSHGY, TX",7/14/1924,83,107,58
TX000038987,"GYSHGY, TX",7/15/1924,86,106,58
TX000038987,"GYSHGY, TX",7/16/1924,88,97,73
TX000038987,"GYSHGY, TX",7/17/1924,87,102,65
TX000038987,"GYSHGY, TX",7/18/1924,87,104,63
TX000038987,"GYSHGY, TX",7/19/1924,89,97,74
TX000038987,"GYSHGY, TX",7/20/1924,85,94,78
TX000038987,"GYSHGY, TX",7/21/1924,83,94,64
TX000038987,"GYSHGY, TX",7/22/1924,81,98,62
TX000038987,"GYSHGY, TX",7/23/1924,78,98,58
TX000038987,"GYSHGY, TX",7/24/1924,81,101,57
TX000038987,"GYSHGY, TX",7/25/1924,81,92,61
TX000038987,"GYSHGY, TX",7/26/1924,81,90,71
TX000038987,"GYSHGY, TX",7/27/1924,80,94,62
TX000038987,"GYSHGY, TX",7/28/1924,78,105,55
TX000038987,"GYSHGY, TX",7/29/1924,80,99,56
TX000038987,"GYSHGY, TX",7/30/1924,82,101,59
TX000038987,"GYSHGY, TX",7/31/1924,81,101,56
TX000038987,"GYSHGY, TX",8/1/1924,82,99,
TX000038987,"GYSHGY, TX",8/2/1924,83,102,
TX000038987,"GYSHGY, TX",8/3/1924,83,98,
TX000038987,"GYSHGY, TX",8/4/1924,82,100,
TX000038987,"GYSHGY, TX",8/5/1924,84,104,
TX000038987,"GYSHGY, TX",8/6/1924,86,106,
TX000038987,"GYSHGY, TX",8/7/1924,88,99,
TX000038987,"GYSHGY, TX",8/8/1924,78,91,
TX000038987,"GYSHGY, TX",8/9/1924,69,88,
TX000038987,"GYSHGY, TX",8/10/1924,72,89,
TX000038987,"GYSHGY, TX",8/11/1924,72,91,
TX000038987,"GYSHGY, TX",8/12/1924,74,96,
TX000038987,"GYSHGY, TX",8/13/1924,76,97,
TX000038987,"GYSHGY, TX",8/14/1924,79,93,
TX000038987,"GYSHGY, TX",8/15/1924,81,102,
TX000038987,"GYSHGY, TX",8/16/1924,80,100,
TX000038987,"GYSHGY, TX",8/17/1924,82,100,
